severity,category,shot_id,session_id,club,carry,total,ball_speed,club_speed,smash,launch_angle,back_spin,reason
LOW,multi_club_session,41985_86494_1310982,41985,Shadow Ridge Sgt,27.1,29.3,36.9,44.9,0.82,35.67,4757,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86494_1310983,41985,Shadow Ridge Sgt,137.4,139.2,101.3,85.2,1.19,26.47,10640,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86494_1310984,41985,Shadow Ridge Sgt,84.0,87.9,70.8,78.7,0.9,36.59,7269,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86494_1310985,41985,Shadow Ridge Sgt,180.8,195.1,114.6,97.2,1.18,16.59,3503,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86494_1310986,41985,Shadow Ridge Sgt,309.1,333.4,160.7,117.9,1.36,15.09,1808,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86494_1310987,41985,Shadow Ridge Sgt,296.9,323.3,154.6,112.1,1.38,19.6,1428,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86494_1310988,41985,Shadow Ridge Sgt,13.7,14.9,25.8,30.6,0.84,36.73,3672,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86494_1310989,41985,Shadow Ridge Sgt,88.5,90.6,73.4,84.7,0.87,33.68,8977,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86494_1310990,41985,Shadow Ridge Sgt,262.5,294.1,150.6,112.2,1.34,17.77,774,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310991,41985,8 Iron Dst Trainer,175.3,182.3,119.0,91.5,1.3,22.66,7749,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310992,41985,8 Iron Dst Trainer,170.9,177.5,116.8,91.7,1.27,23.14,7897,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310993,41985,8 Iron Dst Trainer,178.0,184.9,121.7,92.8,1.31,24.13,7766,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310994,41985,8 Iron Dst Trainer,154.4,163.0,106.0,89.6,1.18,19.32,6383,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310995,41985,8 Iron Dst Trainer,174.8,182.5,117.5,89.1,1.32,20.53,7350,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310996,41985,8 Iron Dst Trainer,165.7,172.5,113.4,89.6,1.27,22.94,7703,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310997,41985,8 Iron Dst Trainer,169.8,177.4,114.7,90.2,1.27,21.04,7274,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310998,41985,8 Iron Dst Trainer,158.0,166.3,107.6,89.1,1.21,21.57,6711,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1310999,41985,8 Iron Dst Trainer,162.3,168.7,111.5,89.0,1.25,21.25,7996,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1311000,41985,8 Iron Dst Trainer,162.8,170.4,111.0,88.6,1.25,21.16,7234,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1311001,41985,8 Iron Dst Trainer,162.9,170.7,110.8,86.8,1.28,21.22,7133,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1311002,41985,8 Iron Dst Trainer,130.6,141.3,93.6,85.3,1.1,19.35,4320,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1311003,41985,8 Iron Dst Trainer,172.6,180.9,115.8,86.6,1.34,20.84,6922,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86495_1311004,41985,8 Iron Dst Trainer,169.4,177.8,113.9,88.0,1.29,21.16,6844,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311005,41985,Warmup 50,115.7,119.4,87.4,80.0,1.09,27.22,8911,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311006,41985,Warmup 50,113.4,116.2,86.7,76.7,1.13,29.25,9378,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311007,41985,Warmup 50,105.2,107.5,82.7,77.8,1.06,31.28,9428,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311008,41985,Warmup 50,106.5,109.6,82.8,77.0,1.08,29.04,9028,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311009,41985,Warmup 50,109.7,112.2,84.8,76.7,1.11,29.61,9513,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311010,41985,Warmup 50,122.5,126.8,91.3,77.1,1.18,29.36,8439,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311011,41985,Warmup 50,118.7,122.2,89.4,78.1,1.14,27.75,9073,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311012,41985,Warmup 50,111.2,114.4,85.3,77.1,1.11,28.65,9081,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311013,41985,Warmup 50,107.7,110.4,84.1,81.2,1.04,31.37,9261,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311014,41985,Warmup 50,112.3,115.0,86.6,75.4,1.15,31.33,9296,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311015,41985,Warmup 50,104.7,108.4,81.9,73.1,1.12,32.11,8429,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311016,41985,Warmup 50,107.9,109.4,84.3,78.3,1.08,29.49,10236,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311017,41985,Warmup 50,110.5,113.1,85.4,76.8,1.11,29.55,9508,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41985_86496_1311018,41985,Warmup 50,113.7,115.9,87.2,78.2,1.12,28.5,9962,"Session 41985 has 3 distinct 'clubs': 8 Iron Dst Trainer, Shadow Ridge Sgt, Warmup 50 — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304857,41751,6 Iron,200.3,211.2,127.5,97.2,1.31,17.77,5909,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304858,41751,6 Iron,184.5,195.5,119.3,88.2,1.35,16.15,5505,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304859,41751,6 Iron,169.8,180.9,112.3,89.3,1.26,16.11,5150,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304860,41751,6 Iron,208.7,220.7,130.6,95.3,1.37,15.86,5382,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304861,41751,6 Iron,191.8,203.0,123.9,100.8,1.23,14.07,5547,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304862,41751,6 Iron,168.4,178.1,112.9,92.7,1.22,16.72,5922,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304863,41751,6 Iron,200.6,211.2,128.0,93.9,1.36,18.81,6115,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304864,41751,6 Iron,175.4,185.3,118.4,92.5,1.28,18.52,6049,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304865,41751,6 Iron,195.0,205.9,124.8,90.6,1.38,16.48,5834,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304866,41751,6 Iron,201.2,212.7,126.8,93.4,1.36,16.75,5571,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304867,41751,6 Iron,196.5,206.9,126.1,93.6,1.35,18.48,6103,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86012_1304868,41751,6 Iron,198.1,208.2,127.2,93.3,1.36,18.2,6330,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304869,41751,Sgt Par 3 Rd 2,109.7,110.3,85.3,85.0,1.0,30.07,11011,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304870,41751,Sgt Par 3 Rd 2,18.6,21.4,30.4,57.2,0.53,49.88,2191,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304871,41751,Sgt Par 3 Rd 2,187.9,197.7,121.7,91.3,1.33,21.38,6340,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304872,41751,Sgt Par 3 Rd 2,130.8,133.5,96.2,84.5,1.14,27.87,9923,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304873,41751,Sgt Par 3 Rd 2,130.0,131.9,96.2,83.2,1.16,25.81,10624,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304874,41751,Sgt Par 3 Rd 2,188.2,199.0,121.1,88.0,1.38,17.87,5746,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304875,41751,Sgt Par 3 Rd 2,21.3,22.7,32.5,46.9,0.69,35.3,4883,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304876,41751,Sgt Par 3 Rd 2,171.2,179.3,114.7,87.9,1.3,22.8,7110,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304877,41751,Sgt Par 3 Rd 2,187.0,196.1,122.3,93.0,1.32,20.94,6732,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304878,41751,Sgt Par 3 Rd 2,146.6,150.6,104.1,85.2,1.22,24.95,9452,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304879,41751,Sgt Par 3 Rd 2,2.7,4.0,14.5,11.6,1.25,17.37,1162,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304880,41751,Sgt Par 3 Rd 2,150.2,155.9,104.8,87.3,1.2,22.4,8483,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304881,41751,Sgt Par 3 Rd 2,11.6,12.9,25.3,26.8,0.94,27.36,3738,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304882,41751,Sgt Par 3 Rd 2,131.5,135.9,95.7,86.2,1.11,22.13,8952,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304883,41751,Sgt Par 3 Rd 2,17.6,19.4,29.2,42.1,0.69,38.59,3629,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304884,41751,Sgt Par 3 Rd 2,176.0,182.8,119.0,91.1,1.31,23.71,7913,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304885,41751,Sgt Par 3 Rd 2,200.8,211.6,127.6,93.3,1.37,18.2,5980,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304886,41751,Sgt Par 3 Rd 2,151.0,155.9,106.0,91.5,1.16,22.6,9007,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304887,41751,Sgt Par 3 Rd 2,2.7,4.1,14.4,11.4,1.26,17.2,1091,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304888,41751,Sgt Par 3 Rd 2,153.1,157.6,107.5,87.9,1.22,23.85,9130,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304889,41751,Sgt Par 3 Rd 2,10.9,11.7,23.2,27.5,0.84,35.21,3663,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304890,41751,Sgt Par 3 Rd 2,10.7,12.3,22.7,49.0,0.46,49.14,2038,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304891,41751,Sgt Par 3 Rd 2,183.2,191.8,120.8,92.6,1.3,20.21,7072,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304892,41751,Sgt Par 3 Rd 2,179.6,187.8,119.3,92.1,1.3,22.27,7111,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304893,41751,Sgt Par 3 Rd 2,137.8,140.2,100.4,85.4,1.18,25.07,10471,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86013_1304894,41751,Sgt Par 3 Rd 2,108.1,110.9,83.8,79.6,1.05,24.73,9645,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86014_1304895,41751,Warmup 50 Degree,124.6,126.3,94.0,84.4,1.11,29.99,10348,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86014_1304896,41751,Warmup 50 Degree,126.8,128.7,94.7,84.2,1.12,29.45,10313,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86014_1304897,41751,Warmup 50 Degree,122.0,124.0,91.3,82.5,1.11,27.89,10323,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86014_1304898,41751,Warmup 50 Degree,114.0,116.4,86.9,82.9,1.05,27.5,9919,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86014_1304899,41751,Warmup 50 Degree,125.5,131.3,93.1,85.6,1.09,19.53,7926,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
LOW,multi_club_session,41751_86014_1304900,41751,Warmup 50 Degree,116.5,118.9,88.3,80.2,1.1,28.53,9861,"Session 41751 has 3 distinct 'clubs': 6 Iron, Sgt Par 3 Rd 2, Warmup 50 Degree — likely sub-session names, not actual clubs"
